user_id,session_time,rage_clicks,doomscroll_length,ad_click_emotion,feed_bias_score,notification_time,notif_response_time,keyword_sentiment_score,ad_category_clicked,predicted_trait_label,total_negative_engagement_score,active_notif_responder,feed_bias_category
user_00578,67,2,22.464634972753736,surprise,0.5613077009261802,21:47:00,,0.6475769331002945,news,impulsive,16.725244480927614,0,neutral
user_00579,105,1,31.009071978086393,surprise,0.6256637389653515,08:42:00,2.6976452508952335,-0.5575461575164409,fashion,impulsive,22.206350384660475,1,neutral
user_00580,94,0,56.03155582746708,sadness,0.9642541152809495,16:00:00,8.76551138845378,0.9150020290752143,fashion,impulsive,39.222089079226954,1,right_leaning
user_00581,79,6,0.0,anger,0.9062200859314009,08:19:00,,0.7727302269165774,travel,impulsive,3.0,0,right_leaning
user_00582,73,14,46.78237608108268,anger,0.09160154474870041,18:44:00,,0.7997644985539292,tech,impulsive,39.747663256757875,0,left_leaning
user_00583,82,0,24.29324983265358,sadness,0.2001214323342072,08:37:00,,-0.12846120849666365,food,anxious,17.005274882857503,0,left_leaning
user_00584,6,0,4.913476922340472,surprise,0.6726631710382733,20:01:00,28.92795773530987,-0.9067381554395828,tech,skeptical,3.43943384563833,1,neutral
user_00585,35,6,0.0,anger,0.33312436041561455,20:27:00,,-0.07600432280181324,gaming,anxious,3.0,0,neutral
user_00586,54,0,0.0,sadness,0.02987825501211383,20:23:00,,-0.4700281466300724,finance,impulsive,0.0,0,left_leaning
user_00587,107,0,15.569186390814608,anger,0.43324082287721966,08:27:00,,0.39484720336096535,tech,skeptical,10.898430473570224,0,neutral
user_00588,36,0,25.92932668865958,sadness,0.24130935164443634,21:46:00,,-0.8358271591846684,fashion,skeptical,18.150528682061704,0,left_leaning
user_00589,14,12,0.0,neutral,0.020175893930838518,19:43:00,51.45848634345633,-0.6501554067764712,gaming,anxious,6.0,1,left_leaning
user_00590,9,0,10.023534883424642,neutral,0.37284449352117777,09:06:00,22.473797508056496,-0.6541703800343974,fashion,skeptical,7.016474418397249,1,neutral
user_00591,13,0,0.0,joy,0.7268041949873625,18:36:00,59.723701305862576,-0.09318366299139069,travel,anxious,0.0,1,right_leaning
user_00592,48,3,0.0,sadness,0.17988880702200993,12:43:00,17.557523153308072,0.7484268132282885,travel,compliant,1.5,1,left_leaning
user_00593,21,0,0.0,curiosity,0.40456146334767706,11:33:00,53.7167538147305,-0.6483044481723796,gaming,skeptical,0.0,1,neutral
user_00594,15,0,0.0,curiosity,0.018836633226743227,13:40:00,,-0.5055531939975604,food,skeptical,0.0,0,left_leaning
user_00595,82,0,0.0,joy,0.20887194199615322,13:19:00,6.577120772306902,0.890479477532018,gaming,compliant,0.0,1,left_leaning
user_00596,118,0,0.0,anger,0.7629419652744579,15:21:00,33.006434109825776,0.9196153625209216,tech,compliant,0.0,1,right_leaning
user_00597,104,0,6.662670858545601,surprise,0.3227313213231938,22:44:00,45.56753841866859,-0.13390383697910102,gaming,skeptical,4.66386960098192,1,neutral
user_00598,96,0,28.831302734715546,anger,0.311500134582398,11:12:00,25.195054339739524,0.8728789546268845,tech,skeptical,20.18191191430088,1,neutral
user_00599,57,0,32.60622119107356,neutral,0.6729923279708169,13:01:00,9.51133845888191,0.2526230560410454,fashion,anxious,22.82435483375149,1,neutral
user_00600,56,0,55.726243844177105,surprise,0.11675386948662614,19:11:00,19.60000245657263,0.48532963943714647,gaming,impulsive,39.00837069092397,1,left_leaning
user_00601,52,0,31.636056504076603,sadness,0.9721127082710846,08:16:00,1.004211009430497,0.9224747063611825,news,anxious,22.14523955285362,1,right_leaning
user_00602,37,0,22.34205390245916,anger,0.6335102060689892,19:15:00,44.81637006264834,0.5980311159020668,tech,skeptical,15.639437731721411,1,neutral
user_00603,27,0,0.23687891681231754,curiosity,0.0836175896295066,08:13:00,,-0.9770645669293285,tech,skeptical,0.16581524176862228,0,left_leaning
user_00604,68,14,50.31083840562049,sadness,0.5655968501482823,18:18:00,7.036370038237254,0.49460941409333015,fashion,anxious,42.21758688393434,1,neutral
user_00605,61,1,20.44266898106774,curiosity,0.9699584125034415,21:05:00,32.18747251884009,-0.5858402980659878,news,skeptical,14.809868286747417,1,right_leaning
user_00606,96,0,0.0,sadness,0.40070256164289797,21:24:00,,-0.9762998331270454,tech,skeptical,0.0,0,neutral
user_00607,109,0,0.0,joy,0.5103245761089461,13:37:00,,-0.9575541656225162,tech,skeptical,0.0,0,neutral
user_00608,47,0,0.0,neutral,0.5236395270210741,21:56:00,10.045604138482545,-0.6579199474673656,food,skeptical,0.0,1,neutral
user_00609,15,0,0.0,joy,0.7469701860782939,08:12:00,9.198454388245999,-0.11951272001340207,travel,impulsive,0.0,1,right_leaning
user_00610,109,1,0.0,surprise,0.48549040485244177,16:54:00,8.10968855211826,0.28153293252452927,fashion,anxious,0.5,1,neutral
user_00611,74,0,0.0,surprise,0.8513660261515207,16:10:00,12.871427504397111,-0.8113062770292025,finance,skeptical,0.0,1,right_leaning
user_00612,24,0,35.50176639646465,sadness,0.29321125126225867,18:30:00,22.968912957820233,-0.6914155724903945,food,impulsive,24.851236477525255,1,left_leaning
user_00613,73,0,0.0,joy,0.46891591066354466,16:14:00,16.10247611599528,-0.03576316118715095,gaming,curious,0.0,1,neutral
user_00614,76,4,0.0,sadness,0.034312250229975305,21:14:00,45.4249277198189,-0.16670185991316822,finance,curious,2.0,1,left_leaning
user_00615,41,13,7.204997725030367,curiosity,0.36365477667859336,21:25:00,,0.9086482630638719,finance,anxious,11.543498407521255,0,neutral
user_00616,110,3,0.0,joy,0.3918430541976802,15:21:00,,-0.32207224557011305,fashion,anxious,1.5,0,neutral
user_00617,70,14,54.70722695691488,neutral,0.0970179824491948,14:43:00,40.80170319873151,0.07713128689092663,food,anxious,45.29505886984041,1,left_leaning
user_00618,78,14,0.0,neutral,0.7111216675544583,13:14:00,11.293056456737338,-0.19276888759209942,food,impulsive,7.0,1,right_leaning
user_00619,113,0,50.94280224047578,neutral,0.5836006265140948,10:02:00,51.02529044994746,-0.23902970409646818,gaming,impulsive,35.659961568333046,1,neutral
user_00620,62,0,0.0,anger,0.9938544528765176,20:03:00,34.930504530301334,-0.9172662759966708,news,skeptical,0.0,1,right_leaning
user_00621,39,0,0.0,surprise,0.7388124629902231,13:34:00,35.732111642787984,0.1291889317886219,news,impulsive,0.0,1,right_leaning
user_00622,59,12,0.0,neutral,0.2723335937608834,20:22:00,46.793241966188525,0.6334879169726864,tech,impulsive,6.0,1,left_leaning
user_00623,119,0,6.364687662880144,surprise,0.5972715104242319,20:35:00,,0.6815221633726132,gaming,skeptical,4.4552813640161,0,neutral
user_00624,106,10,0.0,curiosity,0.23809046495377706,15:58:00,,0.12876166121602584,fashion,anxious,5.0,0,left_leaning
user_00625,64,0,43.7709410341603,anger,0.10826148950112169,08:08:00,22.612310770689568,-0.7467564231123136,gaming,impulsive,30.63965872391221,1,left_leaning
user_00626,112,0,2.666348631972557,sadness,0.25453296916211243,17:05:00,43.991368249976055,0.1621661531399463,news,anxious,1.8664440423807898,1,left_leaning
user_00627,71,0,0.0,joy,0.32445084654767453,21:08:00,24.311721356311384,0.12494861362082643,fashion,anxious,0.0,1,neutral
user_00628,19,0,0.0,anger,0.5738698914251114,22:21:00,17.85717204064167,-0.44579086336388407,travel,impulsive,0.0,1,neutral
user_00629,97,2,44.37836168535517,neutral,0.1928462122068748,12:28:00,,0.47365056801583316,tech,anxious,32.064853179748624,0,left_leaning
user_00630,11,0,0.6461104120890204,anger,0.8930133137822088,19:06:00,9.614410646528636,0.7641464191182346,gaming,impulsive,0.45227728846231424,1,right_leaning
user_00631,83,4,51.61651582653937,sadness,0.00954149019621342,12:38:00,38.65063687194756,0.40175980772218955,tech,impulsive,38.131561078577555,1,left_leaning
user_00632,92,3,0.0,anger,0.44218990353423604,17:11:00,47.63987763462879,-0.5301923730504337,food,skeptical,1.5,1,neutral
user_00633,98,0,19.752694293099108,neutral,0.4498285986809786,21:29:00,,0.31571523938574253,finance,skeptical,13.826886005169374,0,neutral
user_00634,109,0,42.49215362986431,surprise,0.3412184003722116,22:51:00,,0.6615605243454545,gaming,impulsive,29.744507540905015,0,neutral
user_00635,81,0,0.0,joy,0.09548216008141042,19:01:00,,0.09320488487377276,food,impulsive,0.0,0,left_leaning
user_00636,104,12,0.7992439019874253,anger,0.47706067885321735,16:45:00,58.07920142727602,0.15138106290912456,travel,anxious,6.5594707313911975,1,neutral
user_00637,116,0,0.0,anger,0.6756572666930194,14:29:00,,0.897864166602353,gaming,curious,0.0,0,neutral
user_00638,70,0,31.222593430474767,sadness,0.42690412906328024,10:33:00,,0.9019570673282997,travel,anxious,21.855815401332336,0,neutral
user_00639,23,13,2.1947604296520717,neutral,0.5831989130856212,09:39:00,49.448839128230155,0.14689322495647605,gaming,impulsive,8.03633230075645,1,neutral
user_00640,23,0,15.394014807971585,joy,0.8498258094590123,13:19:00,18.748617567309104,-0.5591062715176631,travel,skeptical,10.775810365580108,1,right_leaning
user_00641,5,0,0.0,joy,0.9812989148149669,22:54:00,,0.8937594269062843,travel,skeptical,0.0,0,right_leaning
user_00642,107,14,44.324274554189834,sadness,0.28908492471641156,22:02:00,30.43687412185626,-0.20602978326706167,news,impulsive,38.02699218793288,1,left_leaning
user_00643,53,0,28.688604819738735,surprise,0.7563388764270577,11:56:00,,0.6670778532183246,gaming,compliant,20.082023373817112,0,right_leaning
user_00644,57,0,0.0,surprise,0.2578730765529095,19:09:00,14.71810910829106,0.28520955066928133,travel,skeptical,0.0,1,left_leaning
user_00645,102,9,0.0,sadness,0.6740455545221042,22:04:00,51.79239085004539,0.8070943281242859,fashion,impulsive,4.5,1,neutral
user_00646,22,6,18.437465670848383,surprise,0.5592906560410279,09:37:00,13.585909263649036,-0.9274121347472681,travel,anxious,15.906225969593867,1,neutral
user_00647,88,14,49.8898267581669,sadness,0.13444095615040108,12:45:00,,-0.04556894795646116,finance,impulsive,41.922878730716825,0,left_leaning
user_00648,43,0,0.0,anger,0.9793167328620993,22:43:00,32.99279487764892,0.946604935693657,gaming,curious,0.0,1,right_leaning
user_00649,78,11,57.547492442367975,curiosity,0.48535317992262383,18:49:00,9.502910519997075,0.9438288562219859,fashion,impulsive,45.78324470965758,1,neutral
user_00650,67,10,0.0,anger,0.4738573157353896,10:25:00,,-0.5236963465540938,gaming,anxious,5.0,0,neutral
user_00651,24,7,37.40787530657515,neutral,0.6681349294720591,21:52:00,22.485907965919278,0.2269653806438623,finance,impulsive,29.685512714602602,1,neutral
user_00652,110,9,0.0,sadness,0.6242025869237482,17:30:00,27.929091833952896,-0.7705219266687513,finance,anxious,4.5,1,neutral
user_00653,114,0,0.0,neutral,0.7975969950568557,12:40:00,,-0.26075145510313336,fashion,impulsive,0.0,0,right_leaning
user_00654,63,0,0.0,joy,0.7208130500589389,13:00:00,3.1877321939114514,0.9015444615014963,food,impulsive,0.0,1,right_leaning
user_00655,86,0,0.0,joy,0.819849571246765,09:10:00,,-0.6358093294312119,news,skeptical,0.0,0,right_leaning
user_00656,57,0,5.595798323414072,surprise,0.29983278706931626,08:36:00,54.816840058874234,-0.10772274124097936,finance,anxious,3.91705882638985,1,left_leaning
user_00657,87,0,0.0,surprise,0.5429577113088392,15:34:00,21.442016385189255,-0.9828781115774994,gaming,skeptical,0.0,1,neutral
user_00658,116,0,0.0,joy,0.2293371543866719,12:40:00,,-0.5237374109996087,food,skeptical,0.0,0,left_leaning
user_00659,52,0,49.069828360509526,anger,0.4795910441086155,10:40:00,59.664292622056095,-0.3544216084934555,news,anxious,34.34887985235667,1,neutral
user_00660,76,0,44.04314491201918,sadness,0.26146244766993865,13:28:00,22.727456518457682,0.1321793208939921,finance,anxious,30.830201438413425,1,left_leaning
user_00661,114,0,34.26295480908594,joy,0.05845735452186185,16:41:00,,-0.4204972927147259,news,impulsive,23.984068366360155,0,left_leaning
user_00662,116,0,18.953461871542025,neutral,0.8322080283048459,17:27:00,35.13926586693509,0.981604910512436,tech,distracted,13.267423310079417,1,right_leaning
user_00663,110,0,0.0,joy,0.0603183422444894,08:58:00,40.413989813314366,0.9270768624722681,gaming,distracted,0.0,1,left_leaning
user_00664,15,0,3.8736384630188336,neutral,0.2847943466315216,08:41:00,,0.14654552742197624,finance,distracted,2.7115469241131835,0,left_leaning
user_00665,93,0,24.260859566691597,neutral,0.4825719508824472,11:18:00,,0.8408712073255165,finance,compliant,16.982601696684117,0,neutral
user_00666,27,1,0.0,curiosity,0.6826556762747928,14:13:00,,0.26586580252723535,finance,curious,0.5,0,neutral
user_00667,62,0,0.0,curiosity,0.42351398768619253,22:46:00,28.446926154564984,-0.4827825615599335,tech,curious,0.0,1,neutral
user_00668,78,0,17.4991646904589,neutral,0.7252516002752896,08:45:00,,0.2726183450959694,news,anxious,12.24941528332123,0,right_leaning
user_00669,63,13,5.0340604789002,joy,0.47605086359042836,10:49:00,50.356397789485634,0.8985951507554537,gaming,impulsive,10.023842335230139,1,neutral
user_00670,70,0,8.657986386327783,joy,0.6370387322122619,11:04:00,11.876702533488263,-0.5141660609006731,finance,skeptical,6.060590470429448,1,neutral
user_00671,88,11,0.0,sadness,0.3437863618806134,22:47:00,,-0.7237725386122846,tech,impulsive,5.5,0,neutral
user_00672,65,0,54.16671949418251,surprise,0.39051262483624904,20:21:00,,0.38680269941364176,travel,anxious,37.916703645927754,0,neutral
user_00673,68,1,0.0,neutral,0.22799652232584844,19:49:00,,0.06442106719283047,gaming,compliant,0.5,0,left_leaning
user_00674,5,0,55.82090103895926,joy,0.6702150709760574,21:19:00,41.47430684960002,0.27295917187824137,gaming,anxious,39.07463072727148,1,neutral
user_00675,41,0,54.785447242804906,surprise,0.7310386432947363,09:51:00,50.87880585550447,0.007536987548413254,news,impulsive,38.34981306996343,1,right_leaning
user_00676,73,0,0.0,anger,0.781829807845503,08:49:00,36.425110728751804,-0.9048912854084632,finance,skeptical,0.0,1,right_leaning
user_00677,86,13,0.0,anger,0.7430874940458049,09:32:00,11.491245525370433,0.45031542660876767,finance,anxious,6.5,1,right_leaning
user_00678,58,0,12.288617687128358,surprise,0.3044053703852012,21:46:00,,0.5390250148024924,finance,compliant,8.60203238098985,0,neutral
user_00679,21,0,9.470227027422471,surprise,0.40693730790768323,21:24:00,56.60408789925868,0.8576709997487972,news,anxious,6.62915891919573,1,neutral
user_00680,8,0,0.0,curiosity,0.7421920892792204,15:41:00,8.88625950763382,0.3286466997105617,news,curious,0.0,1,right_leaning
user_00681,33,0,0.0,joy,0.9552649728787732,14:43:00,43.765478848074856,0.1729687435106282,news,distracted,0.0,1,right_leaning
user_00682,57,2,34.831410826940456,anger,0.18739346367733956,14:10:00,,0.6509052163349862,news,impulsive,25.38198757885832,0,left_leaning
user_00683,9,0,0.0,anger,0.23503090944438643,21:37:00,,0.7013062871625602,fashion,anxious,0.0,0,left_leaning
user_00684,76,2,6.714504768248499,joy,0.9883686887269005,08:17:00,8.419095266614088,0.9130012325697219,finance,curious,5.7001533377739495,1,right_leaning
user_00685,55,8,0.0,neutral,0.13581517666347953,22:11:00,,0.6421440783055503,tech,anxious,4.0,0,left_leaning
user_00686,109,0,3.769105361968401,neutral,0.5535203868132497,10:46:00,,0.2011514454775507,finance,distracted,2.6383737533778806,0,neutral
user_00687,97,0,0.0,neutral,0.06410693811370094,22:53:00,56.061311217980986,0.7059125148510506,tech,anxious,0.0,1,left_leaning
user_00688,23,12,12.904772767002672,sadness,0.0316391461820168,18:02:00,6.37314752868018,0.48552970194871925,travel,impulsive,15.03334093690187,1,left_leaning
user_00689,33,0,21.41165603022559,curiosity,0.553609729589628,13:05:00,42.50167842943001,-0.41328312117792865,tech,curious,14.988159221157911,1,neutral
user_00690,16,0,3.973649190616606,sadness,0.039624017199921036,18:37:00,38.337111956942586,-0.22140337832942225,gaming,distracted,2.7815544334316242,1,left_leaning
user_00691,6,0,2.783092293683942,anger,0.08596628261709971,17:35:00,,0.42016379904522894,finance,compliant,1.9481646055787591,0,left_leaning
user_00692,17,0,53.625855224118304,anger,0.4587378471885243,11:02:00,,-0.5905842105489316,food,anxious,37.53809865688281,0,neutral
user_00693,101,0,8.690232833430457,anger,0.39896032805273796,15:02:00,,0.883815319603569,tech,skeptical,6.083162983401319,0,neutral
user_00694,16,0,0.0,anger,0.6524260556756568,10:58:00,5.869957987261293,0.1795014982541192,finance,skeptical,0.0,1,neutral
user_00695,91,11,0.0,joy,0.3304629640707467,19:41:00,25.894840488920963,0.05361902242806349,tech,impulsive,5.5,1,neutral
user_00696,86,0,53.83439519114423,surprise,0.6996293239060268,18:25:00,14.1059672481736,-0.7862166132283197,gaming,impulsive,37.68407663380096,1,neutral
user_00697,49,0,0.0,sadness,0.6874929213066402,22:38:00,39.34166922387368,-0.9876658963283862,travel,skeptical,0.0,1,neutral
user_00698,9,3,14.271278774595608,curiosity,0.8765928568136683,18:03:00,,0.417197218523391,gaming,curious,11.489895142216925,0,right_leaning
user_00699,86,0,51.844232786434844,curiosity,0.3308502671989956,09:40:00,15.034107050210027,0.5998725852662099,fashion,impulsive,36.29096295050439,1,neutral
user_00700,27,0,13.101005670717011,curiosity,0.1363258273239376,11:39:00,55.97354209421487,-0.24287511180444166,gaming,curious,9.170703969501908,1,left_leaning
user_00701,80,7,0.0,surprise,0.6471562574655014,20:33:00,,-0.9452722049960816,finance,impulsive,3.5,0,neutral
user_00702,5,0,0.0,sadness,0.2787920089244331,17:01:00,,0.3591010846155567,news,impulsive,0.0,0,left_leaning
user_00703,10,0,0.0,joy,0.0637592059116806,19:01:00,4.476482436266643,0.7458756246509601,fashion,curious,0.0,1,left_leaning
user_00704,96,0,0.0,neutral,0.028948191466204087,13:35:00,37.739856841307926,-0.2861980522671532,gaming,impulsive,0.0,1,left_leaning
user_00705,17,0,27.789752669524464,neutral,0.7712958385992951,17:14:00,58.78429337909083,-0.2835766949004881,gaming,skeptical,19.452826868667124,1,right_leaning
user_00706,56,7,0.0,surprise,0.7539372227961811,13:39:00,4.377763036892121,-0.7262874729600888,travel,anxious,3.5,1,right_leaning
user_00707,45,0,40.386298767347114,sadness,0.8278480157253328,18:33:00,13.837011172942303,0.00145729784893045,gaming,anxious,28.270409137142977,1,right_leaning
user_00708,61,3,0.0,joy,0.23058598362819782,11:01:00,54.55076833289473,0.9361740154835929,fashion,anxious,1.5,1,left_leaning
user_00709,35,2,0.0,neutral,0.7694843319997849,21:06:00,1.6598097613947729,0.7974131910501241,fashion,skeptical,1.0,1,right_leaning
user_00710,72,0,37.78536505852025,surprise,0.10422818316019256,09:38:00,,-0.005312435993862774,tech,anxious,26.449755540964173,0,left_leaning
user_00711,105,0,55.7221890162362,joy,0.07079736784924906,18:20:00,29.422040418817534,-0.558441447384622,tech,impulsive,39.005532311365336,1,left_leaning
user_00712,112,0,0.0,curiosity,0.5835044806572326,16:47:00,,-0.3594510545452301,news,curious,0.0,0,neutral
user_00713,17,0,0.0,neutral,0.22038297679719077,15:51:00,11.455343198739051,0.3968800351186046,gaming,impulsive,0.0,1,left_leaning
user_00714,40,9,0.0,neutral,0.370136799672109,21:45:00,47.08464058022739,0.7981512975231746,food,impulsive,4.5,1,neutral
user_00715,114,0,16.23175458585294,sadness,0.039976653314110266,20:38:00,,-0.08234679345267493,news,curious,11.362228210097058,0,left_leaning
user_00716,33,2,20.734822120381374,curiosity,0.9468545487406467,21:44:00,37.64459798268245,0.8834636764695059,fashion,curious,15.51437548426696,1,right_leaning
user_00717,35,9,25.167582918522964,sadness,0.07021305336826011,17:26:00,,0.7629530199600301,finance,anxious,22.117308042966073,0,left_leaning
user_00718,94,0,0.0,curiosity,0.9468482641036065,22:32:00,,0.9431041924403372,travel,curious,0.0,0,right_leaning
user_00719,89,0,0.0,anger,0.46266038435272705,17:44:00,,-0.11057443227265118,finance,curious,0.0,0,neutral
user_00720,9,0,50.782077728091956,anger,0.08623865713118661,17:36:00,,-0.1851731138282917,food,impulsive,35.54745440966437,0,left_leaning
user_00721,41,12,0.0,curiosity,0.40326761587928506,10:23:00,,-0.7746321364155215,gaming,impulsive,6.0,0,neutral
user_00722,12,13,0.0,sadness,0.6374179031664944,13:43:00,54.791607843453924,-0.8341244973810535,finance,impulsive,6.5,1,neutral
user_00723,41,0,0.0,sadness,0.4553820048138515,08:35:00,22.344685112298343,0.5058876683638531,travel,curious,0.0,1,neutral
user_00724,10,0,0.0,sadness,0.6903063516692971,13:42:00,52.45876542661787,0.034124544410331525,food,distracted,0.0,1,neutral
user_00725,45,6,0.0,surprise,0.6887821250794137,10:06:00,44.82671078643855,0.1973778213630213,gaming,impulsive,3.0,1,neutral
user_00726,38,0,0.0,neutral,0.5363256986861966,11:49:00,44.24308376792894,0.5764880261153631,finance,compliant,0.0,1,neutral
user_00727,106,6,31.60745987492772,curiosity,0.6091511894018632,17:30:00,,0.8953662379695386,fashion,impulsive,25.1252219124494,0,neutral
user_00728,36,0,0.0,sadness,0.13965030246160604,18:56:00,35.97486650626311,-0.5826654295470604,travel,skeptical,0.0,1,left_leaning
user_00729,45,0,0.0,anger,0.7078275227795132,08:26:00,8.829291795641291,-0.00860191775238861,travel,curious,0.0,1,right_leaning
user_00730,60,8,21.85999531971881,neutral,0.9727964369978683,10:10:00,32.13901740187305,-0.14573855890568677,gaming,anxious,19.301996723803164,1,right_leaning
user_00731,70,0,0.0,anger,0.703991903052014,16:34:00,49.61251671820485,-0.43480426103347014,fashion,skeptical,0.0,1,right_leaning
user_00732,61,5,44.92218840773481,anger,0.23218884647888816,09:24:00,42.40605192650833,0.3378084125817773,food,anxious,33.94553188541437,1,left_leaning
user_00733,85,0,35.738434053054476,neutral,0.7796149588743893,08:41:00,,0.08238959992909667,tech,anxious,25.01690383713813,0,right_leaning
user_00734,81,9,0.0,anger,0.2536222698472559,19:36:00,33.84060985020969,0.34247589412656376,tech,impulsive,4.5,1,left_leaning
user_00735,97,0,0.0,sadness,0.39764894199858913,22:34:00,4.775174873120374,0.4921466304711455,food,compliant,0.0,1,neutral
user_00736,73,0,0.0,curiosity,0.7339670791305617,22:43:00,26.145533584103415,-0.8212200723205938,tech,skeptical,0.0,1,right_leaning
user_00737,6,6,0.0,joy,0.16978384877084418,12:34:00,,0.7272968157355808,tech,anxious,3.0,0,left_leaning
user_00738,53,0,0.0,curiosity,0.25646974454038063,10:11:00,,-0.18297151975409265,food,curious,0.0,0,left_leaning
user_00739,94,0,0.0,curiosity,0.4825273041893571,22:58:00,44.713050083372515,-0.6694253363543832,news,skeptical,0.0,1,neutral
user_00740,119,4,0.0,neutral,0.34983911828108805,14:38:00,,0.7677187096729827,news,curious,2.0,0,neutral
user_00741,38,0,0.0,surprise,0.42935020865114315,15:06:00,,-0.43801270491936983,travel,impulsive,0.0,0,neutral
user_00742,70,0,18.54864624951156,anger,0.5750233423313509,11:40:00,,-0.7533116007846914,fashion,skeptical,12.984052374658091,0,neutral
user_00743,62,0,30.132544573694485,sadness,0.18793359609312466,14:17:00,49.675134273700934,0.8899746417985079,tech,anxious,21.09278120158614,1,left_leaning
user_00744,118,14,0.0,joy,0.04842980606871372,09:31:00,22.14657133494434,0.07377624852956255,tech,impulsive,7.0,1,left_leaning
user_00745,15,0,16.609592145887188,surprise,0.5912967629108432,10:30:00,48.68737651895736,-0.9110504580973944,finance,skeptical,11.62671450212103,1,neutral
user_00746,115,0,18.12356475489915,neutral,0.02938249442874563,18:29:00,35.16006719419989,-0.9802449165221112,news,skeptical,12.686495328429404,1,left_leaning
user_00747,18,2,0.0,joy,0.18161696624514645,13:05:00,20.970106660158542,-0.9459362291941817,gaming,skeptical,1.0,1,left_leaning
user_00748,40,0,0.0,sadness,0.3058647588658189,12:45:00,12.702970238248433,0.728939895818568,fashion,anxious,0.0,1,neutral
user_00749,117,0,14.529180738194663,anger,0.9072792119496734,22:42:00,59.46719956416366,-0.04912485955111334,food,distracted,10.170426516736264,1,right_leaning
user_00750,36,0,0.0,surprise,0.9942444810942176,12:55:00,,0.862063689035361,food,anxious,0.0,0,right_leaning
user_00751,6,7,33.937525737309564,surprise,0.5532697463832466,17:49:00,44.255487877798785,0.31236789835288725,gaming,impulsive,27.256268016116692,1,neutral
user_00752,110,13,0.0,anger,0.7400745869599384,10:24:00,1.1309250252703662,0.969912683234696,finance,impulsive,6.5,1,right_leaning
user_00753,48,0,0.0,anger,0.27732646860775756,21:57:00,58.55780982912667,0.004265807052955983,gaming,curious,0.0,1,left_leaning
user_00754,106,0,13.264095253211476,curiosity,0.042749268367549775,13:38:00,10.85350201514412,0.12980734532876714,news,curious,9.284866677248033,1,left_leaning
user_00755,5,2,44.25808203691473,neutral,0.044842021689554534,17:15:00,13.514569999519622,0.0153152905266285,fashion,anxious,31.98065742584031,1,left_leaning
user_00756,9,0,4.4105479889864485,surprise,0.78800415175933,16:45:00,34.05637168600786,0.9435752370382811,news,distracted,3.087383592290514,1,right_leaning
user_00757,106,0,54.7539809301791,curiosity,0.4041326766055623,14:52:00,,0.31359487928775587,travel,impulsive,38.327786651125365,0,neutral
user_00758,56,0,0.0,surprise,0.7676841812663189,08:01:00,52.776534539428084,-0.14082347187681332,tech,compliant,0.0,1,right_leaning
user_00759,19,0,54.26924123850793,joy,0.6571042685608255,22:05:00,,0.7888021764011439,food,impulsive,37.98846886695555,0,neutral
user_00760,110,0,0.0,sadness,0.2601967712641192,12:13:00,,0.9083952065334957,gaming,skeptical,0.0,0,left_leaning
user_00761,44,0,0.0,surprise,0.49422236164367583,21:02:00,,-0.2672202154681216,food,compliant,0.0,0,neutral
user_00762,33,0,0.0,joy,0.762630685865928,16:52:00,,-0.9476032035663284,fashion,skeptical,0.0,0,right_leaning
user_00763,91,0,0.0,neutral,0.24296279638970264,14:38:00,50.698283797441206,-0.5008807019009416,finance,skeptical,0.0,1,left_leaning
user_00764,55,0,0.0,sadness,0.9906626245307829,21:32:00,21.69762093481026,-0.48692942790521054,news,skeptical,0.0,1,right_leaning
user_00765,76,2,1.5681317654860427,surprise,0.5191314194848674,21:44:00,52.23309104308905,-0.22651901405227703,news,impulsive,2.09769223584023,1,neutral
user_00766,61,0,41.748908761351686,joy,0.8205595692719506,20:19:00,46.85546127722943,0.7660742056115304,travel,anxious,29.224236132946178,1,right_leaning
user_00767,87,0,14.548667269392098,anger,0.332868163977739,22:01:00,52.57191039169431,-0.6258055815310799,finance,skeptical,10.184067088574468,1,neutral
user_00768,7,0,0.0,joy,0.014837300231810957,21:57:00,15.885383565088024,-0.976589275255985,travel,skeptical,0.0,1,left_leaning
user_00769,111,0,0.0,joy,0.8287730377225729,11:46:00,,0.37516628435891297,news,anxious,0.0,0,right_leaning
user_00770,52,0,0.0,surprise,0.1278620202573998,19:03:00,,0.1592176822257252,finance,compliant,0.0,0,left_leaning
user_00771,100,0,0.0,sadness,0.07675197168922854,21:44:00,56.911632224387205,-0.11368627689331201,fashion,anxious,0.0,1,left_leaning
user_00772,111,0,0.0,anger,0.8171311911304459,12:44:00,,0.9870182768918858,fashion,compliant,0.0,0,right_leaning
user_00773,101,0,54.403666582093535,surprise,0.8836790436306925,15:03:00,46.54332614021734,0.06012487498375507,tech,impulsive,38.08256660746547,1,right_leaning
user_00774,93,14,13.449527273114521,curiosity,0.9220784820259005,15:54:00,33.135389002823835,-0.14685653361440698,gaming,anxious,16.414669091180166,1,right_leaning
user_00775,95,6,1.6577376405962352,surprise,0.18493174942462998,18:31:00,57.25725286435663,0.268861671146718,finance,impulsive,4.160416348417365,1,left_leaning
user_00776,17,0,0.0,sadness,0.9106805204018527,22:06:00,6.937861918260734,0.6914869369521823,gaming,anxious,0.0,1,right_leaning
user_00777,92,0,0.0,sadness,0.004567869357410936,22:28:00,54.85625803252466,-0.9798699517618956,gaming,skeptical,0.0,1,left_leaning
